xxxx;;;;;;;;;;;;;;x
MESSAGE_HEAD_GOV;安全部长报告;Le ministre de la s閏urit?rapporte que;Der Minister f黵 innere Sicherheit meldet;;El Ministro de Seguridad informa;;;;;;;x;;,,,,,,
DETRAWITHUSBAD_4;我们提出的贸易协议。;propos?;mit uns.;kt髍?zaproponowali渕y.;que propusimos.;con noi.;visszautas韙ottuk.;, kterou jsme navrhli.;;;;;;x,,,,,
DETRAWITHUSBAD_5;*;*;*;*;*;*;*;;;;;;;x,,,,,,
DETRAWITHUSBAD_6;*;*;*;*;*;*;*;;;;;;;x,,,,,,
DETRAWITHUSBAD_LOG;$RECIPIENT$已拒绝了我们提出的贸易协议。;$RECIPIENT$ : ce pays a d閏lin?notre proposition d'accord commercial.;$RECIPIENT$ wies unseren Vorschlag f黵 ein Handelsabkommen zur點k.;Pa駍two $RECIPIENT$ odmawia podpisania z nami umowy handlowej.;$RECIPIENT$ ha rehusado nuestra propuesta de acuerdo comercial.;$RECIPIENT$ ha respinto la nostra proposta di accordo commerciale.;$RECIPIENT$ elutas韙otta a kereskedelmi egyezm閚y javaslatunkat.;$RECIPIENT$ odm韙l na歩 obchodn?nab韉ku.;;;;;;x,,,,,,
DETRAWITHUSBAD_BTN1;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,,,,
DETRAWITHUSBAD_BTN2;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,,,,
DETRAWITHUSBAD_BTN3;查看;Aller ?GOTO;Id?do;Ir all?Andare;Ugr醩;P鴈j韙 na;;;;;;x,,,,,,
DETRAWITHUSBAD_MAP;*;*;*;*;*;*;*;;;;;;;x,,,,,,
DETRAWITHOTHER_SETUP;当某国拒绝了他国提议的贸易协议;Quand une autre nation d閏line un accord commercial avec un pays tiers.;Wenn ein anderes Land einen Vorschlag f黵 ein Handelsabkommen mit einem dritten Land zur點kweist;Kiedy jedno z pa駍tw odmawia podpisania umowy handlowej z pa駍twem trzecim;Cuando otra naci髇 declina un acuerdo comercial con una tercera;Quando una nazione respinge la proposta di accordo commerciale con un'altra;Mikor a m醩ik nemzet elutas韙ja egy harmadik f閘lel szemben a kereskedelmi egyezm閚y aj醤lat醫;Kdy?jin?n醨od odm韙ne obchodn?nab韉ku t鴈t?strany;;;;;;x,,,,,,
DETRAWITHOTHER_HEADER;$minister_of_intelligence$报告;$minister_of_intelligence$ rapporte que;$minister_of_intelligence$ berichtet:;;$minister_of_intelligence$ informa que;;;;;;;;;x,,,,,,
DETRAWITHOTHER_1;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;;;;;x,,,,,,
DETRAWITHOTHER_2;$MONARCHTITLE$，$RECIPIENT$;$MONARCHTITLE$, $RECIPIENT$;$MONARCHTITLE$, $RECIPIENT$;Pa駍two $RECIPIENT$;$MONARCHTITLE$, $RECIPIENT$;$MONARCHTITLE$, $RECIPIENT$;$RECIPIENT$;$MONARCHTITLE$, $RECIPIENT$;;;;;;x
DETRAWITHOTHER_3;已拒绝了$ACTOR$;a refus?un accord commercial avec;hat ein Handelsabkommen mit;odmawia podpisania umowy handlowej z;ha rechazado un acuerdo comercial con;ha respinto la proposta di accordo commerciale;elutas韙otta a kereskedelmi egyezm閚yt;odm韙l obchodn?nab韉ku od;;;;;;x,,,,,,
DETRAWITHOTHER_4;提议的贸易协议;$ACTOR$.;mit $ACTOR$ zur點kgewiesen;z $ACTOR$.;$ACTOR$;di: $ACTOR$.;vele: $ACTOR$;$ACTOR$;;;;;;x,,,,,,
DETRAWITHOTHER_5;*;*;*;*;*;*;*;;;;;;;x,,,,,,
DETRAWITHOTHER_6;*;*;*;*;*;*;*;;;;;;;x,,,,,,,,
DETRAWITHOTHER_LOG;$RECIPIENT$拒绝了$ACTOR$提议的贸易协议。;$RECIPIENT$ : ce pays a refus?un accord commercial avec : $ACTOR$.;$RECIPIENT$ hat ein Handelsabkommen mit $ACTOR$ zur點kgewiesen.;Pa駍two $RECIPIENT$ odrzuca propozycj?podpisania umowy handlowej z $ACTOR$.;$RECIPIENT$ declin?un acuerdo comercial con $ACTOR$.;$RECIPIENT$ ha respinto la proposta di accordo commerciale di: $ACTOR$.;$RECIPIENT$ elutas韙otta a kereskedelmi egyezm閚yt vele szemben: $ACTOR$.;$RECIPIENT$ odm韙l obchodn?nab韉ku od $ACTOR$.;;;;;;x,,,,,,,,
DETRAWITHOTHER_BTN1;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,,,,,,
DETRAWITHOTHER_BTN2;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,,,,,,
DETRAWITHOTHER_BTN3;查看;Aller ?GOTO;Id?do;Ir all?Andare;Ugr醩;P鴈j韙 na;;;;;;x,,,,,,,,
WEDETRA_SETUP;当我们拒绝某项贸易协议;Quand nous refusons une offre d'accord commercial;Wenn wir einen Vorschlag f黵 ein Handelsabkommen zur點kweisen;Kiedy odrzucamy propozycj?podpisania umowy handlowej;Cuando declinamos una propuesta de acuerdo comercial;Quando respingiamo una proposta di accordo commerciale;*;Kdy?odm韙neme obchodn?nab韉ku;;;;;;x,,,,,,,,
WEDETRA_HEADER;$foreign_minister$报告;$foreign_minister$ rapporte;$foreign_minister$ berichtet:;;$foreign_minister$ informa de;;;;;;;;;x,,,,,,,,
WEDETRA_1;拒绝贸易协议!;Accord commercial !;Handelsabkommen!;Umowa handlowa!;cuerdo comercial!;Accordo commerciale!;Kereskedelmi egyezm閚y!;Obchodn?dohoda!;;;;;;x,,,,,,,,
WEDETRA_2;$MONARCHTITLE$;$MONARCHTITLE$,;$MONARCHTITLE$,;*;$MONARCHTITLE$,;$MONARCHTITLE$;Vez閞em,;$MONARCHTITLE$;;;;;;x,,,,,
WEDETRA_3;我们理所应当地拒绝了此项贸易请求;nous avons bien entendu d閏lin?l'offre d'accord commercial pr閟omptueuse;nat黵lich verweigerten wir uns dem vermessenen Handelsabkommen,;Naturalnie odm體ili渕y zgody na t?niebywale bezczeln?propozycj?podpisania umowy handlowej,;Naturalmente, hemos declinado el presuntuoso acuerdo comercial;ovviamente abbiamo respinto l'arrogante proposta di accordo commerciale;term閟zetes, hogy visszautas韙juk az arrog醤s kereskedelmi egyezm閚yt;odm韙li jsme, pochopiteln? troufalou obchodn?nab韉ku,;;;;;;x
WEDETRA_4;此项冒失的贸易协议来自;sugg閞閑 par les faquins repr閟entant; unterbreitet von den Empork鰉mlingen aus;, kt髍?z硂縴li nam ci parweniusze z; sugerido por los advenedizos de; avanzata da quei villici di:; sugallja a felt鰎ekv?kterou vznesli;;;;;;x,,,,,,,
WEDETRA_5;暴发户般没修养的$ACTORS$;$ACTORS$;$ACTORS$;$ACTORS$.;$ACTORS$;$ACTORS$.;$ACTORS$;$ACTORS$;;;;;;x,,,,,,,,
WEDETRA_6;我们期待他们能够早日认清自己的国际地位，\n免得再闹笑话。;Nous esp閞ons qu'ils seront bient魌 remis ?leur place .;Wir hoffen, dass sie sich bald in ihre Rolle f黦en werden;Miejmy nadziej? 縠 wkr髏ce naucz?si? gdzie ich miejsce.;Esperamos que aprendan pronto cu醠 es su sitio;Ci auguriamo che imparino presto a stare al loro posto.;Rem閘j黭, hogy hamarosan megtanulj醟, hogy hol a hely黭;Douf醡e, 瀍 brzy pochop? kde je jejich m韘to;;;;;;x,
WEDETRA_LOG;我们已拒绝了来自$ACTOR$的贸易协议。;$ACTOR$ : Nous avons refus?un accord commercial avec ce pays.;Wir haben ein Handelsabkommen mit $ACTOR$ zur點kgewiesen.;Odm體ili渕y zawarcia umowy handlowej z $ACTOR$.;Hemos declinado un acuerdo comercial con $ACTOR$.;Abbiamo respinto la proposta di accordo commerciale di: $ACTOR$.;Elutas韙juk a kereskedelmi szerz鮠閟t vel黭 szemben: $ACTOR$.;Odm韙li jsme obchodn?nab韉ku od $ACTOR$.;;;;;;x,,,,,,,,
WEDETRA_BTN1;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,,,,,,
WEDETRA_BTN2;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,,,,,,
WEDETRA_BTN3;查看;Aller ?GOTO;Id?do;Ir all?Andare;Ugr醩;P鴈j韙 na;;;;;;x,,,,,,,,,,,,
WEDETRA_MAP;*;*;*;*;*;*;*;;;;;;;x,,,,,,,,,,,,
BRKTRADEUS_SETUP;当他国取消与我国的贸易协议;Lorsqu'une autre nation rompt un accord commercial avec nous.;Wenn ein anderes Land ein Handelsabkommen mit uns bricht.;Kiedy jakie?pa駍two zrywa podpisan?z nami umow?handlow?Cuando otra naci髇 rompa un acuerdo comercial con nosotros.;Quando una nazione annulla un accordo commerciale con noi.;Mikor a m醩ik nemzet megszegi a vele k鰐鰐t kereskedelmi egyezm閚yt.;Kdy?jin?n醨od zru氻 obchodn?dohodu s n醡i.;;;;;;x,,,,,,,,,,,,
BRKTRADEUS_HEADER;$foreign_minister$报告;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa que;;;;;;;;;x,,,,,,,,,,,,
BRKTRADEUS_1;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;;;;;;x,,,,,,,,,,,,
BRKTRADEUS_2;$MONARCHTITLE$，我们惊讶地发现来自;$MONARCHTITLE$, nous sommes embarrass閟 de devoir vous informer que;$MONARCHTITLE$, es best黵zt uns, Ihnen berichten zu m黶sen, dass die Narren aus;Jeste渕y wstrz箿ni阠i faktem, 縠 ci g硊pcy z;$MONARCHTITLE$, nos indigna informar de que los insensatos de;$MONARCHTITLE$, siamo spiacenti di comunicare che quegli sciocchi di:;Megr醶va tudatjuk 鰊nel, hogy ;$MONARCHTITLE$, jsme 歰kov醤i, ale mus韒e ozn醡it, 瀍 ti bl醶ni;;;;;;x
BRKTRADEUS_3;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;;;;;;x,,,,,,,,,,,,
BRKTRADEUS_4;的呆子拒绝了我们慷慨赏赐般的;a r関oqu?notre offre plus que g閚閞euse d';mit Ablehnung reagierten auf unser 鋟遝rst gro遺黦iges;anulowali korzystn?han cancelado nuestro generoso;hanno annullato il nostro generosissimo;nemzete volt olyan bolond, hogy visszavonta a k鰒etkez鮰:;zru歩li velkorysou;;;;;;x,,,,,,,,,,,
BRKTRADEUS_5;贸易协议;商业协议;HANDELSABKOMMEN;UMOW?HANDLOW?;ACUERDO COMERCIAL;ACCORDO COMMERCIALE.;KERESKEDELMI EGYEZM蒒Y;OBCHODN?DOHODU;;;;;;x,,,,,,,,,,,,
BRKTRADEUS_6;我们每天以$ACT_TRADE$交换$REC_TRADE$的贸易已取消。;Nous ne recevrons plus de $ACT_TRADE$ pour $REC_TRADE$;Daf黵 werden sie teuer bezahlen;Zap砤c?za to!;Ya no recibiremos m醩 $ACT_TRADE$ por $REC_TRADE$;Pagheranno per questo.;Ez閞t fizetni fognak;Za to zaplat?;;;;;x,,,,,,,,,,,,
BRKTRADEUS_LOG;$ACTOR$终止了与我们的贸易协议。;$ACTOR$ : ce pays a rompu son accord commercial avec nous.;$ACTOR$ hat das Handelsabkommen mit uns gebrochen.;$ACTOR$ zrywaj?podpisan?z nami umow?handlow?;$ACTOR$ ha roto el acuerdo comercial que ten韆 con nosotros.;$ACTOR$ ha annullato l'accordo commerciale che aveva siglato con noi.;$ACTOR$ megszegte a vel黱k k鰐鰐t kereskedelmi egyezm閚y黱ket.;$ACTOR$ zru歩l na歩 vz醞emnou obchodn?dohodu.;;;;;;x,,,,,,,,,,,,
BRKTRADEUS_BTN1;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,,,,,,,,,,
BRKTRADEUS_BTN2;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,,,,,,,,,,
BRKTRADEUS_BTN3;查看;Aller ?GOTO;Id?do;Ir all?Andare;Ugr醩;P鴈j韙 na;;;;;;x,,,,,,,,,,,,
BRKTRADEUS_MAP;*;*;*;*;*;*;*;;;;;;;x,,,,,,,,,,,,
BRKTRADEOTH_SETUP;当某国终止了与第三国的贸易协议;Lorsqu'une nation rompt un accord commercial avec une nation tierce.;Wenn ein anderes Land ein Handelsabkommen mit einem dritten Land bricht.;Kiedy jedno z pa駍tw zrywa umow?handlow?z krajem trzecim;Cuando otra naci髇 rompa un acuerdo comercial con una tercera.;Quando una nazione annulla un accordo commerciale con un'altra;Mikor a m醩ik nemzet megszegi a harmadik nemzettel szembeni kereskedelmi egyezm閚yt.;Kdy?jin?n醨od zru氻 obchodn?dohodu s t鴈t?stranou.;;;;;;x,,,,,,,,,,,,
BRKTRADEOTH_HEADER;$minister_of_intelligence$报告;$minister_of_intelligence$ rapporte que;$minister_of_intelligence$ berichtet:;;$minister_of_intelligence$ informa que;;;;;;;;;x,,,,,,,,,
BRKTRADEOTH_1;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;;;;;x,,,,,,,,,
BRKTRADEOTH_2;$MONARCHTITLE$，我们提供如下消息供您参考：;$MONARCHTITLE$, nous tenions ?vous informer que;$MONARCHTITLE$, wir haben Neuigkeiten f黵 Sie:;Informujemy, 縠;$MONARCHTITLE$, deseamos comunicar que;$MONARCHTITLE$, desideriamo comunicare che;Szeretn閚k tudatni 謓nel, hogy;$MONARCHTITLE$, byli jsme informov醤i, 瀍;;;;;;x
BRKTRADEOTH_3;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;;;;;;x,,,,,,,,,
BRKTRADEOTH_4;已终止了贸易协议，协议的另一个签署者为;a rompu l'accord commercial avec;brach ihr Handelsabkommen mit;zrywaj?umow?handlow?z pa駍twem;ha roto su acuerdo comercial con;ha annullato il suo accordo commerciale con:;megszegte a kereskedelmi egyezm閚yt a k鰒etkez鮲el;zru歩l obchodn?dohodu s;;;;;;x,,,,,,,,,
BRKTRADEOTH_5;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$.;$RECIPIENT$;$RECIPIENT$:;$RECIPIENT$;$RECIPIENT$;;;;;;x,,,,,,,,,
BRKTRADEOTH_6;*;*;*;*;*;*;*;;;;;;;x,,,,,,,,,
BRKTRADEOTH_LOG;$ACTOR$已终止了与$RECIPIENT$的贸易协议。;$ACTOR$ - $RECIPIENT$ : rupture de l'accord commercial entre ces deux pays.;$ACTOR$ hat das Handelsabkommen mit $RECIPIENT$ gebrochen.;$ACTOR$ zrywa umow?handlow?z pa駍twem $RECIPIENT$.;$ACTOR$ ha roto el acuerdo comercial que ten韆 con $RECIPIENT$.;$ACTOR$ ha annullato l'accordo commerciale che aveva siglato con: $RECIPIENT$.;$ACTOR$ megszegte a k鰒etkez鮲el k鰐鰐t kereskedelmi egyezm閚yt: $RECIPIENT$.;$ACTOR$ zru歩l obchodn?dohodu s $RECIPIENT$.;;;;;;x,,,,,,,,,
BRKTRADEOTH_BTN1;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,,,,,,,
BRKTRADEOTH_BTN2;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,,,,,,,
BRKTRADEOTH_BTN3;查看;Aller ?GOTO;Id?do;Ir all?Andare;Ugr醩;P鴈j韙 na;;;;;;x,,,,,,,,,
BRKTRADEOTH_MAP;*;*;*;*;*;*;*;;;;;;;x,,,,,,,,,
WEBRKTRADE_SETUP;当我们终止与他国的贸易协议;Quand nous rompons un accord commercial avec un autre pays.;Wenn wir ein Handelsabkommen mit einem anderen Land brechen.;Kiedy zrywamy umow?handlow?z innym pa駍twem.;Cuando rompemos un acuerdo comercial con otra naci髇.;Quando annulliamo un accordo commerciale con un'altra nazione;Mikor mi szegj黭 meg a m醩ik f閘lel k鰐鰐t kereskedelmi egyezm閚yt.;Kdy?zru氻me obchodn?dohodu s jin齧 n醨odem.;;;;;;x,,,,,,,,,
WEBRKTRADE_HEADER;$foreign_minister$报告;$foreign_minister$ rapporte;$foreign_minister$ berichtet:;;$foreign_minister$ informa de;;;;;;;;;x,,,,,,,,,
WEBRKTRADE_1;贸易协议终止!;Accord commercial rompu !;Handelsabkommen gebrochen!;Umowa handlowa zosta砤 zerwana!;cuerdo comercial roto!;Accordo commerciale annullato!;Megszegett kereskedelmi egyezm閚y!;Obchodn?dohoda byla zru歟na!;;;;;;x,,,,,,,,,
WEBRKTRADE_2;$MONARCHTITLE$，我们终于取消了和;$MONARCHTITLE$, nous avons finalement rompu cet accord commercial inutile qui nous liait ?$MONARCHTITLE$, endlich befreiten wir uns vom nutzlosen Handelsabkommen mit;W ko馽u zerwali渕y t?bezu縴teczn?umow?handlow?z pa駍twem;$MONARCHTITLE$, por fin nos hemos deshecho del acuerdo comercial inservible que ten韆mos con;$MONARCHTITLE$, abbiamo finalmente annullato l'inutile accordo commerciale siglato con:;V間黮 felbontottuk a haszontalan kereskedelmi egyezm閚yt a k鰒etkez鮲el:;$MONARCHTITLE$, kone鑞?jsme zru歩li bezcennou obchodn?dohodu s;;;;;;x,,,
WEBRKTRADE_3;$RECIPIENT$的贸易协议;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$.;$RECIPIENT$;$RECIPIENT$:;$RECIPIENT$;$RECIPIENT$;;;;;;x,,,,,,,
WEBRKTRADE_4;没有此类无意义的协议束缚，\n我们的商业发展会更迅速。;Enfin lib閞?de ces cha頽es humiliantes, notre commerce ne va pas manquer de cro顃re.;Ohne die schweren Fesseln solch erniedrigender Abkommen sieht unsere Wirtschaft Zeiten des Wirtschaftswachstums entgegen;Ta upokarzaj筩a umowa handlowa ju?nie b阣zie d硊縠j kr阷owa?nam r筴, a nasz handel wkr髏ce zacznie rozkwita?;Al verse liberado de acuerdos tan humillantes, nuestro comercio aumentar?Liberi dai vincoli di un accordo cos?umiliante, i nostri scambi commerciali cominceranno a crescere.;T鯾b?nem fog k鰐ni egy ilyen megal醶?kereskedelmi egyezm閚y, kereskedelm黱k hamarosan fellend黮;Kdy?u?nebudeme svazov醤i touto poni瀠j韈?obchodn?dohodou, n釟 obchod poroste;;;;;;x
WEBRKTRADE_5;*;*;*;*;*;*;*;;;;;;;x,,,,,,,
WEBRKTRADE_6;*;*;*;*;*;*;*;;;;;;;x,,,,,,,
WEBRKTRADE_LOG;我们已取消了与$RECIPIENT$的贸易协议。;$RECIPIENT$ : nous avons rompu l'accord commercial qui nous liait ?ce pays.;Wir haben das Handelsabkommen mit $RECIPIENT$ gebrochen.;Zerwali渕y umow?handlow?z pa駍twem $RECIPIENT$.;Hemos roto el acuerdo comercial que ten韆mos con $RECIPIENT$.;Abbiamo annullato l'accordo commerciale che avevamo siglato con: $RECIPIENT$.;Megszegt黭 a kereskedelmi egyezm閚yt a k鰒etkez鮲el: $RECIPIENT$.;Zru歩li jsme obchodn?dohodu s $RECIPIENT$.;;;;;;x,,,,,,,
WEBRKTRADE_BTN1;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,,,,,
WEBRKTRADE_BTN2;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,,,,,
WEBRKTRADE_BTN3;查看;Aller ?GOTO;Id?do;Ir all?Andare;Ugr醩;P鴈j韙 na;;;;;;x,,,,,,,
WEBRKTRADE_MAP;*;*;*;*;*;*;*;;;;;;;x,,,,,,,
GUARATOOTHER_SETUP;当某国给予他国独立保障;Quand une nation envoie une garantie ?une autre.;Wenn ein Land einem anderen Land eine Garantie gibt.;Kiedy jedno z pa駍tw gwarantuje niepodleg硂滄 innego kraju;Cuando una naci髇 env韆 una garant韆 a otra.;Quando una nazione invia una garanzia a un'altra nazione.;Mikor egy nemzet garanci醫 k黮d egy m醩ik nemzetnek;Kdy?se n醨od stane garantem jin閔o n醨oda.;;;;;;x,,,,,,,
GUARATOOTHER_HEADER;$minister_of_intelligence$报告;$minister_of_intelligence$ rapporte que;;;$minister_of_intelligence$ informa de que;;;;;;;;;x,,,,,,,
GUARATOOTHER_1;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;;;;;;x,,,,,,,
GUARATOOTHER_2;$MONARCHTITLE$, ;$MONARCHTITLE$,;$MONARCHTITLE$,;*;$MONARCHTITLE$, ;$MONARCHTITLE$, ;Vez閞em,;$MONARCHTITLE$,;;;;;;x,
GUARATOOTHER_3;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;;;;;x,,,,,,,
GUARATOOTHER_4;现在已拥有$ACTOR$提供的;a leur ind閜endance maintenant garantie par;hat nun eine Unabh鋘gigkeitsgarantie von;gwarantuje niepodleg硂滄 pa駍twa;ahora tiene su independencia garantizada por;ora ?indipendente grazie alla garanzia di:;nemzet閚ek most garant醠ta a f黦getlens間閠 a k鰒etkez?;maj?nyn?nez醰islost garantov醤u;;;;;;x,,,,,,,
GUARATOOTHER_5;独立保障;$ACTOR$;$ACTOR$;$RECIPIENT$.;$ACTOR$;$ACTOR$.;$ACTOR$;$ACTOR$;;;;;;x,,,,,,
GUARATOOTHER_6;*;*;*;*;*;*;*;;;;;;;x,,,
GUARATOOTHER_LOG;$ACTOR$已声明保证$RECIPIENT$的独立。;$ACTOR$ : garantie de l'ind閜endance de $RECIPIENT$.;$ACTOR$ garantiert nun die Unabh鋘gigkeit von $RECIPIENT$.;Od teraz $ACTOR$ gwarantuje niepodleg硂滄 pa駍twa $RECIPIENT$.;$ACTOR$ garantizar?ahora la independencia de $RECIPIENT$.;$ACTOR$ ora garantir?per l'indipendenza di: $RECIPIENT$.;$ACTOR$ most garant醠ni fogja $RECIPIENT$ f黦getlens間閠.;$ACTOR$ bude nyn?garantovat nez醰islost $RECIPIENT$.;;;;;;x,,,
GUARATOOTHER_BTN1;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,
GUARATOOTHER_BTN2;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,
GUARATOOTHER_BTN3;查看;Aller ?GOTO;Id?do;Ir all?Andare;Ugr醩;P鴈j韙 na;;;;;;x,,,
GUARATOOTHER_MAP;*;*;*;*;*;*;*;;;;;;;x,,,
OUREXPACC_SETUP;当我们提供远征军援助的建议被接受;Quand notre corps exp閐itionnaire est accept?;Wenn unsere Expeditionstruppe akzeptiert wird.;;Cuando nuestra fuerza expedicionaria sea aceptada.;;;;;;;;;x,,,
OUREXPACC_HEADER;$foreign_minister$报告;$foreign_minister$ rapporte;$foreign_minister$ berichtet:;;$foreign_minister$ informa de;;;;;;;;;x,,,
OUREXPACC_1;远征军援助被接受!;Corps exp閐itionnaire accept?!;Expeditionstruppe akzeptiert!;;uerza expedicionaria aceptada!;;;;;;;;;x,,,
OUREXPACC_2;$MONARCHTITLE$;$MONARCHTITLE$,;$MONARCHTITLE$;*;$MONARCHTITLE$,;$MONARCHTITLE$;Vez閞em,;$MONARCHTITLE$;;;;;;x
OUREXPACC_3;我们向;Notre offre d'aide militaire faite ?Unser Angebot der Milit鋜hilfe an;;Nuestra oferta de ayuda militar a;;;;;;;;;x,,,
OUREXPACC_4;$RECIPIENT$;$RECIPIENT$,;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x,,,
OUREXPACC_5;派遣$UNIT$作为远征军的要求已被接受;sous forme de $UNIT$ a 閠?accept閑;in Form von $UNIT$ wurde akzeptiert;;en forma de $UNIT$ ha sido accepted;;;;;;;;;x,,,
OUREXPACC_6;该部队已接受他们的调遣。\n我们希望并且相信我们的士兵将维护祖国的荣誉。;Ces unit閟 sont maintenant sous leur contr鬺e. Nous esp閞ons et croyons fermement que nos soldats seront la fiert?de notre nation.;Die Einheit ist nun unter ihrer Kontrolle. Wir hoffen und glauben, dass unsere Soldaten unserem Land Ehre machen werden.;;La unidad est?bajo su control. Esperamos y creemos que nuestros soldados har醤 que nuestra naci髇 se sienta orgullosa.;;;;;;;;;x,,,
OUREXPACC_LOG;$RECPIENT$已经接收$UNIT$作为远征军。;$RECPIENT$ a accept?$UNIT$ comme corps exp閐itionnaire.;$RECPIENT$ akzeptiert $UNIT$ als Expeditionstruppe.;;$RECIPIENT$ acept?$UNIT$ como una fuerza expedicionaria.;;;;;;;;;x,,,
OUREXPACC_BTN1;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,
OUREXPACC_BTN2;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,
OUREXPACC_BTN3;查看;Aller ?GOTO;Id?do;Ir all?Andare;Ugr醩;P鴈j韙 na;;;;;;x,,,
OUREXPACC_MAP;远征军;Corps exp閐itionnaire;Expeditionstruppe;;Fuerza expedicionaria;;;;;;;;;x,,,
OUREXPDEC_SETUP;当我们提出远征军援助的建议被拒绝;Quand notre corps exp閐itionnaire est refus?;Wenn unsere Expeditionstruppe abgelehnt wird.;;Cuando nuestra fuerza expedicionaria es rechazada.;;;;;;;;;x,,,
OUREXPDEC_HEADER;$foreign_minister$ 报告;$foreign_minister$ rapporte;$foreign_minister$ berichtet:;;$foreign_minister$ informa de;;;;;;;;;x,,,
OUREXPDEC_1;远征军援助被拒绝!;Corps exp閐itionnaire refus?!;Expeditionstruppe abgelehnt!;;uerza expedicionaria rechazada!;;;;;;;;;x,,,
OUREXPDEC_2;$MONARCHTITLE$;$MONARCHTITLE$,;$MONARCHTITLE$;*;$MONARCHTITLE$,;$MONARCHTITLE$;Vez閞em,;$MONARCHTITLE$;;;;;;x
OUREXPDEC_3;我们向;Notre offre d'aide militaire faite ?Unser Angebot 黚er Milit鋜hilfe f黵;;Nuestra oferta de ayuda militar a;;;;;;;;;x,,,
OUREXPDEC_4;$RECIPIENT$;$RECIPIENT$,;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x,,,
OUREXPDEC_5;提出将\n$UNIT$\n作为远征军进行军事援助的建议已被\n拒绝。;sous forme de $UNIT$ a 閠?refus閑;in Form von $UNIT$ wurde bgelehnt;;en forma de $UNIT$ ha sido declined;;;;;;;;;x,,,
OUREXPDEC_6;我坚信这支部队我们自己指挥时会爆发更强大的力量。;Nous en ferons un bien meilleur usage.;Ich bin sicher, dass wir sie selber besser einsetzen k鰊nen.;;Seguro que podemos emplearla mejor.;;;;;;;;;x,,,
OUREXPDEC_LOG;$RECPIENT$拒绝了将$UNIT$作为远征军的建议。;$RECPIENT$ a refus?$UNIT$ comme corps exp閐itionnaire.;$RECPIENT$ wies $UNIT$ als Expeditionstruppe zur點k.;;$RECPIENT$ rechaz?$UNIT$ como fuerza expedicionaria.;;;;;;;;;x,,,
OUREXPDEC_BTN1;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,
OUREXPDEC_BTN2;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,
OUREXPDEC_BTN3;查看;Aller ?GOTO;Id?do;Ir all?Andare;Ugr醩;P鴈j韙 na;;;;;;x,,,
OUREXPDEC_MAP;*;*;*;;*;;;;;;;;;x,,,
EXPOTHER_SETUP;当某国向他国派遣了远征军;Quand une nation envoie un corps exp閐itionnaire ?une autre;Wenn eine Nation einer anderen eine Expeditionstruppe schickt;;Cuando una naci髇 env韆 una fuerza expedicionaria a otra.;;;;;;;;;x,,,
